id,compile
139,0
1390,1
1391,1
1392,1
1393,1
1394,0
1395,1
1396,1
1397,1
1398,1
1399,1
14,0
140,0
1400,1
1401,0
1402,1
1403,1
1404,0
1405,1
1406,1
1407,1
1408,1
1409,1
141,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,0
1416,1
1417,1
1418,1
1419,0
142,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
143,0
1430,0
1431,1
1432,1
1433,1
1434,1
1435,1
1436,0
1437,1
1438,1
1439,1
144,0
1440,0
1441,0
1442,1
1443,1
1444,1
1445,0
1446,0
1447,1
1448,1
1449,1
145,1
1450,1
1451,1
1452,1
1453,1
1454,0
1455,1
1456,0
1457,0
1458,0
1459,0
146,1
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,1
1467,0
1468,0
1469,0
147,1
1470,0
1471,0
1472,0
1473,1
1474,1
1475,1
1476,0
1477,1
1478,0
1479,0
148,1
1480,0
1481,0
1482,1
1483,0
1484,0
1485,0
1486,0
1487,1
1488,1
1489,1
149,1
1490,0
1491,1
1492,1
1493,1
1494,0
1495,1
1496,0
1497,0
1498,1
1499,0
15,0
150,0
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,0
1507,0
1508,1
1509,1
151,0
1510,1
1511,0
1512,0
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
152,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
153,0
1530,0
1531,0
1532,1
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,1
154,0
1540,1
1541,1
1542,1
1543,0
1544,0
1545,0
1546,0
1547,1
1548,0
1549,0
155,0
1550,0
1551,0
1552,1
1553,0
1554,1
1555,1
1556,0
1557,1
1558,1
1559,1
156,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,1
1567,1
1568,1
1569,1
157,0
1570,1
1571,1
1572,0
1573,1
1574,1
1575,1
1576,1
1577,0
1578,1
1579,1
158,0
1580,1
1581,1
1582,1
1583,1
1584,0
1585,1
1586,0
1587,0
1588,0
1589,0
159,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,1
1598,0
1599,0
16,0
160,1
1600,0
1601,0
1602,0
1603,0
1604,0
1605,1
1606,1
1607,0
1608,1
1609,1
161,0
1610,0
1611,0
1612,1
1613,0
1614,0
1615,0
1616,0
1617,1
1618,0
1619,0
162,1
1620,1
1621,1
1622,0
1623,1
1624,1
1625,1
1626,0
1627,0
1628,0
1629,0
163,0
1630,0
1631,0
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
164,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
165,1
1650,0
1651,1
1652,0
1653,0
1654,0
1655,0
1656,1
1657,0
1658,0
1659,1
166,0
1660,0
1661,0
1662,0
1663,0
1664,1
1665,0
1666,0
1667,0
1668,0
1669,0
167,0
1670,0
1671,1
1672,1
1673,1
1674,1
1675,1
1676,0
1677,1
1678,0
1679,0
168,1
1680,0
1681,0
1682,1
1683,0
1684,0
1685,0
1686,1
1687,1
1688,1
1689,0
169,1
1690,1
1691,0
1692,1
1693,0
1694,1
1695,0
1696,1
1697,1
1698,1
1699,1
17,0
170,0
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,0
1708,0
1709,0
171,1
1710,0
1711,0
1712,1
1713,1
1714,1
1715,0
1716,0
1717,1
1718,1
1719,1
172,0
1720,0
1721,0
1722,1
1723,1
1724,1
1725,0
1726,1
1727,0
1728,0
1729,1
173,0
1730,1
1731,1
1732,1
1733,0
1734,0
1735,0
1736,0
1737,1
1738,0
1739,0
174,0
1740,0
1741,0
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
175,0
1750,1
1751,1
1752,0
1753,0
1754,1
1755,1
1756,1
1757,0
1758,0
1759,1
176,0
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
177,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,1
1776,0
1777,0
1778,0
1779,0
178,0
1780,1
1781,0
1782,0
1783,0
1784,0
1785,1
1786,1
1787,1
1788,0
1789,0
179,0
1790,0
1791,0
1792,0
1793,0
1794,1
1795,1
1796,0
1797,1
1798,1
1799,0
18,0
180,0
1800,0
1801,0
1802,1
1803,0
1804,0
1805,1
1806,1
1807,0
1808,0
1809,0
181,1
1810,1
1811,1
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
182,1
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,1
183,1
1830,1
1831,1
1832,1
1833,1
1834,1
1835,0
1836,0
1837,0
1838,0
1839,1
184,1
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,1
1848,0
1849,1
185,1
1850,1
1851,1
1852,0
1853,0
1854,1
1855,0
1856,0
1857,0
1858,0
1859,1
186,1
1860,0
1861,0
1862,1
1863,0
1864,0
1865,1
1866,0
1867,0
1868,0
1869,0
187,1
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,1
1877,1
1878,1
1879,1
188,1
1880,1
1881,0
1882,0
1883,0
1884,0
1885,1
1886,1
1887,1
1888,0
1889,1
189,1
1890,1
1891,0
1892,1
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
19,0
190,1
1900,0
1901,0
1902,0
1903,0
1904,1
1905,0
1906,0
1907,1
1908,1
1909,0
191,0
1910,1
1911,0
1912,0
1913,1
1914,0
1915,1
1916,0
1917,0
1918,0
1919,1
192,0
1920,0
1921,0
1922,0
1923,1
1924,0
1925,0
1926,0
1927,1
1928,0
1929,0
193,0
1930,0
1931,0
1932,1
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
194,0
1940,0
1941,0
1942,1
1943,1
1944,1
1945,1
1946,1
1947,0
1948,1
1949,1
195,0
1950,0
1951,0
1952,0
1953,0
1954,1
1955,0
1956,0
1957,0
1958,1
1959,0
196,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,1
1967,1
1968,1
1969,1
197,0
1970,0
1971,1
1972,1
1973,1
1974,1
1975,0
1976,1
1977,0
1978,1
1979,0
198,0
1980,0
1981,1
1982,0
1983,1
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
199,0
1990,0
1991,1
1992,1
1993,1
1994,0
1995,0
1996,1
1997,0
1998,0
1999,0
2,0
20,1
200,0
2000,1
2001,0
2002,0
2003,1
2004,1
2005,1
2006,0
2007,0
2008,1
2009,1
201,0
2010,1
2011,0
2012,0
2013,0
2014,1
2015,1
2016,1
2017,1
2018,0
2019,1
202,1
2020,1
2021,1
2022,1
2023,0
2024,1
2025,1
2026,0
2027,0
2028,1
2029,0
203,1
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,1
204,0
2040,0
2041,0
2042,1
2043,1
2044,0
2045,1
2046,1
2047,1
2048,1
2049,0
205,0
2050,0
2051,0
2052,1
2053,0
2054,1
2055,1
2056,1
2057,1
2058,1
2059,0
206,1
2060,0
2061,0
2062,1
2063,1
2064,1
2065,1
2066,1
2067,1
2068,1
2069,0
207,0
2070,0
2071,0
2072,1
2073,1
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
208,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,1
2088,0
2089,0
209,1
2090,0
2091,0
2092,1
2093,0
2094,0
2095,0
2096,1
2097,1
2098,1
2099,1
21,0
210,1
2100,1
2101,1
2102,1
2103,0
2104,1
2105,1
2106,1
2107,1
2108,1
2109,1
211,0
2110,1
2111,0
2112,1
2113,1
2114,1
2115,1
2116,0
2117,0
2118,1
2119,1
212,1
2120,1
2121,0
2122,0
2123,1
2124,1
2125,1
2126,1
2127,1
2128,1
2129,0
213,1
2130,1
2131,1
2132,0
2133,1
2134,1
2135,1
2136,1
2137,0
2138,1
2139,1
214,0
2140,1
2141,1
2142,0
2143,1
2144,1
2145,1
2146,1
2147,1
2148,1
2149,1
215,0
2150,1
2151,1
2152,1
2153,1
2154,0
2155,0
2156,1
2157,0
2158,0
2159,1
216,0
2160,1
2161,1
2162,1
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,1
217,0
2170,1
2171,1
2172,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
218,1
2180,1
2181,1
2182,0
2183,1
2184,1
2185,0
2186,1
2187,1
2188,1
2189,1
219,0
2190,0
2191,1
2192,1
2193,1
2194,1
2195,0
2196,1
2197,1
2198,1
2199,1
22,0
220,0
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,0
2207,0
2208,0
2209,0
221,1
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,1
2219,0
222,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,1
2226,1
2227,1
2228,1
2229,1
223,0
2230,1
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,1
2238,1
2239,1
224,0
2240,1
2241,1
2242,0
2243,1
2244,1
2245,0
2246,1
2247,0
2248,1
2249,1
225,0
2250,0
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,0
2258,0
2259,0
226,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,1
2268,0
2269,0
227,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,1
2279,1
228,0
2280,0
2281,1
2282,1
2283,1
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
229,0
2290,1
2291,1
2292,1
2293,1
2294,0
2295,1
2296,1
2297,0
2298,1
2299,0
23,0
230,0
2300,1
2301,1
2302,0
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
231,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
232,0
2320,1
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,1
233,0
2330,1
2331,1
2332,1
2333,0
2334,0
2335,0
2336,1
2337,0
2338,0
2339,0
234,0
2340,1
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2347,1
2348,1
2349,1
235,0
2350,0
2351,1
2352,0
2353,0
2354,0
2355,0
2356,0
2357,1
2358,0
2359,0
236,0
2360,0
2361,0
2362,1
2363,0
2364,1
2365,1
2366,1
2367,1
2368,0
2369,1
237,0
2370,0
2371,1
2372,0
2373,0
2374,1
2375,0
2376,1
2377,0
2378,0
2379,1
238,1
2380,1
2381,1
2382,1
2383,1
2384,1
2385,1
2386,1
2387,1
2388,0
2389,0
239,0
2390,0
2391,0
2392,0
2393,0
2394,1
2395,1
2396,1
2397,1
2398,0
2399,1
24,0
240,0
2400,1
2401,0
2402,1
2403,1
2404,1
2405,1
2406,1
2407,0
2408,0
2409,0
241,1
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,1
2418,1
2419,0
242,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,0
2427,0
2428,0
2429,0
243,0
2430,0
2431,0
2432,1
2433,1
2434,1
2435,0
2436,1
2437,1
2438,0
2439,1
244,0
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,0
245,1
2450,1
2451,0
2452,0
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
246,0
2460,0
2461,0
2462,0
2463,1
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
247,0
2470,0
2471,0
2472,1
2473,1
2474,0
2475,1
2476,1
2477,1
2478,0
2479,0
248,0
2480,0
2481,0
2482,0
2483,0
2484,1
2485,1
2486,1
2487,1
2488,0
2489,1
249,1
2490,1
2491,1
2492,0
2493,0
2494,1
2495,1
2496,1
2497,0
2498,1
2499,1
25,1
250,0
2500,1
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,0
2509,0
251,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,1
252,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,1
253,1
2530,1
2531,0
2532,1
2533,1
2534,1
2535,0
2536,0
2537,0
2538,0
2539,0
254,0
2540,0
2541,1
2542,1
2543,1
2544,1
2545,0
2546,1
2547,0
2548,1
2549,0
255,0
2550,0
2551,1
2552,0
2553,1
2554,0
2555,1
2556,1
2557,1
2558,1
2559,1
256,0
2560,1
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
257,1
2570,0
2571,1
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
258,0
2580,0
2581,0
2582,1
2583,1
2584,0
2585,1
2586,1
2587,1
2588,0
2589,0
259,0
2590,0
2591,0
2592,0
2593,0
2594,1
2595,1
2596,1
2597,1
2598,0
2599,1
26,0
260,0
2600,1
2601,1
2602,0
2603,0
2604,1
2605,1
2606,1
2607,0
2608,0
2609,1
261,0
2610,0
2611,1
2612,1
2613,1
2614,0
2615,0
2616,0
2617,0
2618,0
2619,1
262,0
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,1
2629,0
263,0
2630,1
2631,0
2632,1
2633,0
2634,0
2635,1
2636,1
2637,1
2638,1
2639,0
264,0
2640,0
2641,0
2642,0
2643,0
2644,1
2645,1
2646,1
2647,1
2648,1
2649,1
265,0
2650,0
2651,0
2652,1
2653,0
2654,0
2655,0
2656,1
2657,1
2658,1
2659,1
266,1
2660,1
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
267,0
2670,0
2671,0
2672,0
2673,0
2674,1
2675,1
2676,1
2677,1
2678,0
2679,0
268,0
2680,0
2681,1
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
269,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,1
2697,0
2698,0
2699,0
27,0
270,1
2700,0
2701,0
2702,1
2703,1
2704,0
2705,1
2706,1
2707,1
2708,0
2709,1
271,0
2710,0
2711,0
2712,1
2713,0
2714,0
2715,1
2716,1
2717,1
2718,0
2719,0
272,1
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
273,0
2730,0
2731,0
2732,0
2733,1
2734,1
2735,1
2736,0
2737,1
2738,0
2739,0
274,1
2740,0
2741,0
2742,0
2743,0
2744,1
2745,0
2746,0
2747,0
2748,0
2749,0
275,0
2750,0
2751,0
2752,1
2753,0
2754,0
2755,0
2756,0
2757,1
2758,0
2759,0
276,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,1
2766,0
2767,0
2768,0
2769,0
277,0
2770,0
2771,0
2772,0
2773,1
2774,1
2775,0
2776,0
2777,0
2778,1
2779,0
278,1
2780,0
2781,0
2782,1
2783,1
2784,1
2785,0
2786,1
2787,0
2788,0
2789,1
279,0
2790,0
2791,1
2792,1
2793,0
2794,1
2795,1
2796,0
2797,0
2798,0
2799,0
28,0
280,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
281,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,1
2816,0
2817,0
2818,0
2819,0
282,1
2820,0
2821,0
2822,0
2823,1
2824,0
2825,0
2826,0
2827,1
2828,0
2829,0
283,1
2830,1
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
284,0
2840,0
2841,0
2842,0
2843,0
2844,1
2845,0
2846,0
2847,0
2848,0
2849,0
285,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
286,1
2860,0
2861,0
2862,0
2863,0
2864,1
2865,0
2866,0
2867,0
2868,0
2869,0
287,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,1
2878,0
2879,0
288,0
2880,0
2881,1
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
289,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
29,1
290,0
2900,1
2901,0
2902,0
2903,0
2904,1
2905,0
2906,0
2907,0
2908,0
2909,0
291,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,1
292,1
2920,0
2921,0
2922,1
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
293,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
294,0
2940,1
2941,0
2942,0
2943,0
2944,0
2945,1
2946,0
2947,0
2948,0
2949,0
295,0
2950,1
2951,0
2952,0
2953,0
2954,1
2955,1
2956,0
2957,0
2958,1
2959,0
296,1
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
297,0
2970,1
2971,1
2972,1
2973,1
2974,1
2975,0
2976,0
2977,0
2978,0
2979,1
298,0
2980,0
2981,1
2982,1
2983,0
2984,1
2985,1
2986,0
2987,0
2988,0
2989,0
299,0
2990,0
2991,0
2992,0
2993,1
2994,0
2995,0
2996,0
2997,0
2998,1
2999,1
3,0
30,0
300,1
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,0
3007,0
3008,0
3009,1
301,1
3010,1
3011,1
3012,1
3013,0
3014,0
3015,0
3016,1
3017,0
3018,0
3019,0
302,0
3020,1
3021,1
3022,1
3023,0
3024,1
3025,1
3026,0
3027,1
3028,1
3029,0
303,1
3030,0
3031,0
3032,0
3033,0
3034,1
3035,0
3036,0
3037,0
3038,1
3039,0
304,1
3040,1
3041,1
3042,0
3043,1
3044,1
3045,1
3046,1
3047,0
3048,1
3049,0
305,1
3050,1
3051,1
3052,1
3053,1
3054,1
3055,0
3056,0
3057,0
3058,0
3059,0
306,1
3060,0
3061,1
3062,0
3063,0
3064,0
3065,1
3066,1
3067,0
3068,1
3069,0
307,0
3070,1
3071,0
3072,1
3073,1
3074,0
3075,0
3076,1
3077,0
3078,0
3079,1
308,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,1
309,1
3090,1
3091,1
3092,1
3093,0
3094,0
3095,0
3096,1
3097,1
3098,0
3099,1
31,1
310,1
3100,0
3101,0
3102,1
3103,1
3104,0
3105,0
3106,0
3107,0
3108,0
3109,1
311,0
3110,0
3111,0
3112,0
3113,0
3114,1
3115,1
3116,1
3117,0
3118,0
3119,0
312,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,1
3128,1
3129,1
313,0
3130,0
3131,0
3132,0
3133,1
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
314,1
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,1
3149,1
315,1
3150,0
3151,0
3152,0
3153,1
3154,1
3155,0
3156,0
3157,0
3158,0
3159,0
316,0
3160,0
3161,1
3162,0
3163,0
3164,0
3165,0
3166,1
3167,0
3168,1
3169,0
317,0
3170,0
3171,0
3172,1
3173,0
3174,0
3175,0
3176,0
3177,1
3178,0
3179,0
318,0
3180,0
3181,1
3182,1
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
319,1
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,1
3198,0
3199,1
32,0
320,0
3200,0
3201,1
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
321,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,1
3217,0
3218,0
3219,0
322,0
3220,0
3221,1
3222,0
3223,0
3224,0
3225,0
3226,0
3227,0
3228,0
3229,0
323,0
3230,1
3231,0
3232,0
3233,0
3234,0
3235,1
3236,1
3237,1
3238,1
3239,0
324,0
3240,0
3241,0
3242,0
3243,1
3244,0
3245,1
3246,1
3247,0
3248,0
3249,0
325,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,1
326,0
3260,0
3261,0
3262,0
3263,1
3264,1
3265,0
3266,1
3267,0
3268,1
3269,1
327,1
3270,0
3271,0
3272,1
3273,0
3274,1
3275,0
3276,0
3277,0
3278,0
3279,0
328,1
3280,0
3281,0
3282,0
3283,0
3284,1
3285,1
3286,1
3287,0
3288,1
3289,0
329,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,1
3298,0
3299,0
33,0
330,0
3300,0
3301,0
3302,1
3303,0
3304,0
3305,0
3306,0
3307,1
3308,0
3309,0
331,1
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
332,1
3320,0
3321,1
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
333,1
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
334,0
3340,0
3341,0
3342,0
3343,1
3344,1
3345,1
3346,1
3347,0
3348,0
3349,0
335,0
3350,0
3351,0
3352,0
3353,1
3354,1
3355,1
3356,1
3357,0
3358,1
3359,0
336,1
3360,1
3361,0
3362,0
3363,1
3364,0
3365,0
3366,0
3367,0
3368,0
3369,1
337,1
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,1
3379,0
338,1
3380,0
3381,0
3382,0
3383,1
3384,0
3385,0
3386,0
3387,0
3388,0
3389,1
339,1
3390,0
3391,1
3392,1
3393,0
3394,0
3395,0
3396,1
3397,0
3398,0
3399,0
34,0
340,0
3400,0
3401,1
3402,0
3403,0
3404,1
3405,0
3406,0
3407,0
3408,1
3409,0
341,1
3410,1
3411,1
3412,1
3413,1
3414,0
3415,1
3416,1
3417,1
3418,0
3419,1
342,1
3420,1
3421,0
3422,1
3423,0
3424,0
3425,0
3426,0
3427,0
3428,1
3429,0
343,1
3430,0
3431,1
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
344,1
3440,0
3441,0
3442,1
3443,1
3444,0
3445,1
3446,1
3447,0
3448,0
3449,0
345,1
3450,0
3451,0
3452,1
3453,0
3454,0
3455,0
3456,0
3457,1
3458,0
3459,1
346,1
3460,1
3461,0
3462,0
3463,0
3464,0
3465,1
3466,0
3467,1
3468,0
3469,0
347,0
3470,0
3471,0
3472,0
3473,0
3474,1
3475,0
3476,1
3477,0
3478,0
3479,0
348,0
3480,0
3481,0
3482,0
3483,1
3484,0
3485,1
3486,0
3487,0
3488,1
3489,0
349,1
3490,0
3491,1
3492,0
3493,1
3494,1
3495,0
3496,1
3497,0
3498,1
3499,1
35,0
350,0
3500,0
3501,0
3502,1
3503,0
3504,0
3505,0
3506,1
3507,0
3508,0
3509,0
351,1
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
352,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,1
353,0
3530,0
3531,0
3532,0
3533,0
3534,1
3535,0
3536,0
3537,1
3538,1
3539,0
354,1
3540,0
3541,0
3542,0
3543,0
3544,1
3545,0
3546,1
3547,0
3548,0
3549,1
355,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
356,1
3560,1
3561,0
3562,0
3563,0
3564,1
3565,0
3566,0
3567,0
