id,compile
755,0
756,0
757,0
758,0
759,0
76,0
760,1
761,0
762,0
763,0
764,1
765,1
766,0
767,0
768,0
769,0
77,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
78,0
780,0
781,0
782,0
783,0
784,0
785,1
786,1
787,1
788,0
789,0
79,0
790,1
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
8,1
80,0
800,0
801,1
802,1
803,0
804,1
805,1
806,1
807,1
808,0
809,0
81,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
82,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
83,0
830,0
831,0
832,1
833,1
834,0
835,0
836,0
837,0
838,0
839,1
84,0
840,1
841,1
842,1
843,1
844,1
845,1
846,1
847,0
848,0
849,0
85,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,1
859,1
86,0
860,1
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
87,1
870,1
871,1
872,0
873,0
874,1
875,0
876,0
877,0
878,0
879,0
88,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,1
889,1
89,1
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
9,0
90,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
91,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,1
919,1
92,0
920,1
921,1
922,0
923,0
924,0
925,0
926,0
927,0
928,1
929,1
93,0
930,1
931,0
932,1
933,1
934,0
935,1
936,0
937,0
938,0
939,0
94,1
940,1
941,1
942,1
943,0
944,0
945,1
946,0
947,1
948,1
949,1
95,1
950,0
951,0
952,0
953,1
954,1
955,1
956,1
957,1
958,0
959,0
96,1
960,0
961,0
962,0
963,0
964,1
965,0
966,0
967,1
968,1
969,1
97,1
970,0
971,1
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
98,1
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
99,1
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
