id,compile
139,0
1390,1
1391,1
1392,0
1393,0
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
14,0
140,0
1400,1
1401,0
1402,1
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
141,1
1410,0
1411,0
1412,0
1413,1
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
142,1
1420,1
1421,1
1422,1
1423,0
1424,1
1425,0
1426,0
1427,0
1428,0
1429,1
143,0
1430,0
1431,0
1432,0
1433,0
1434,1
1435,1
1436,1
1437,0
1438,1
1439,1
144,0
1440,1
1441,0
1442,1
1443,0
1444,0
1445,1
1446,0
1447,1
1448,1
1449,1
145,1
1450,1
1451,1
1452,1
1453,0
1454,0
1455,1
1456,1
1457,1
1458,0
1459,0
146,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,0
1468,0
1469,0
147,1
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,1
148,1
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,1
1487,1
1488,1
1489,1
149,1
1490,0
1491,0
1492,0
1493,0
1494,1
1495,0
1496,0
1497,0
1498,0
1499,1
15,0
150,0
1500,0
1501,1
1502,1
1503,0
1504,1
1505,1
1506,1
1507,0
1508,0
1509,0
151,0
1510,0
1511,0
1512,0
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,0
152,0
1520,1
1521,1
1522,1
1523,1
1524,0
1525,1
1526,1
1527,1
1528,1
1529,1
153,0
1530,1
1531,0
1532,1
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
154,0
1540,0
1541,0
1542,0
1543,0
1544,1
1545,0
1546,0
1547,0
1548,0
1549,0
155,0
1550,0
1551,0
1552,1
1553,1
1554,0
1555,1
1556,1
1557,0
1558,0
1559,1
156,0
1560,0
1561,0
1562,0
1563,0
1564,1
1565,0
1566,0
1567,1
1568,1
1569,0
157,0
1570,1
1571,1
1572,1
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,1
158,0
1580,1
1581,1
1582,1
1583,1
1584,1
1585,1
1586,1
1587,1
1588,1
1589,1
159,0
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,0
1598,1
1599,0
16,0
160,1
1600,0
1601,0
1602,0
1603,1
1604,0
1605,0
1606,1
1607,0
1608,0
1609,0
161,0
1610,0
1611,1
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,1
1619,1
162,1
1620,1
1621,1
1622,1
1623,0
1624,1
1625,0
1626,0
1627,0
1628,0
1629,1
163,0
1630,0
1631,0
1632,0
1633,1
1634,1
1635,1
1636,0
1637,1
1638,0
1639,1
164,1
1640,0
1641,1
1642,0
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
165,1
1650,1
1651,1
1652,1
1653,1
1654,0
1655,0
1656,0
1657,0
1658,0
1659,1
166,0
1660,1
1661,1
1662,0
1663,0
1664,1
1665,1
1666,1
1667,0
1668,0
1669,1
167,0
1670,1
1671,1
1672,0
1673,1
1674,0
1675,0
1676,1
1677,1
1678,1
1679,1
168,1
1680,0
1681,0
1682,0
1683,0
1684,1
1685,0
1686,0
1687,0
1688,0
1689,1
169,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,0
17,0
170,0
1700,0
1701,1
1702,1
1703,1
1704,0
1705,0
1706,1
1707,1
1708,1
1709,1
171,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,0
1718,0
1719,0
172,0
1720,0
1721,0
1722,1
1723,0
1724,0
1725,0
1726,0
1727,1
1728,0
1729,0
173,0
1730,0
1731,0
1732,1
1733,1
1734,1
1735,0
1736,0
1737,0
1738,0
1739,0
174,0
1740,0
1741,1
1742,1
1743,0
1744,1
1745,1
1746,0
1747,0
1748,0
1749,1
175,0
1750,0
1751,0
1752,1
1753,1
1754,0
1755,0
1756,0
1757,1
1758,1
1759,0
176,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
177,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,1
1777,1
1778,1
1779,1
178,0
1780,1
1781,1
1782,0
1783,0
1784,0
1785,0
1786,1
1787,0
1788,0
1789,0
179,0
1790,0
1791,0
1792,0
1793,0
1794,1
1795,0
1796,1
1797,1
1798,1
1799,0
18,0
180,0
1800,0
1801,1
1802,0
1803,0
1804,0
1805,0
1806,1
1807,0
1808,0
1809,1
181,1
1810,0
1811,0
1812,1
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
182,1
1820,0
1821,0
1822,0
1823,1
1824,1
1825,1
1826,1
